,IC3Net: mean,IC3Net: max,IC3Net: min,IC3Net: values,IC3Net vs CommNet: t_stat,IC3Net vs CommNet: t_p_value,IC3Net vs CommNet: wilcoxon_stat,IC3Net vs CommNet: wilcoxon_p_value,IC3Net vs TarMAC+CAVE: t_stat,IC3Net vs TarMAC+CAVE: t_p_value,IC3Net vs TarMAC+CAVE: wilcoxon_stat,IC3Net vs TarMAC+CAVE: wilcoxon_p_value,IC3Net vs TarMAC: t_stat,IC3Net vs TarMAC: t_p_value,IC3Net vs TarMAC: wilcoxon_stat,IC3Net vs TarMAC: wilcoxon_p_value,CommNet: mean,CommNet: max,CommNet: min,CommNet: values,CommNet vs IC3Net: t_stat,CommNet vs IC3Net: t_p_value,CommNet vs IC3Net: wilcoxon_stat,CommNet vs IC3Net: wilcoxon_p_value,CommNet vs TarMAC+CAVE: t_stat,CommNet vs TarMAC+CAVE: t_p_value,CommNet vs TarMAC+CAVE: wilcoxon_stat,CommNet vs TarMAC+CAVE: wilcoxon_p_value,CommNet vs TarMAC: t_stat,CommNet vs TarMAC: t_p_value,CommNet vs TarMAC: wilcoxon_stat,CommNet vs TarMAC: wilcoxon_p_value,TarMAC+CAVE: mean,TarMAC+CAVE: max,TarMAC+CAVE: min,TarMAC+CAVE: values,TarMAC+CAVE vs IC3Net: t_stat,TarMAC+CAVE vs IC3Net: t_p_value,TarMAC+CAVE vs IC3Net: wilcoxon_stat,TarMAC+CAVE vs IC3Net: wilcoxon_p_value,TarMAC+CAVE vs CommNet: t_stat,TarMAC+CAVE vs CommNet: t_p_value,TarMAC+CAVE vs CommNet: wilcoxon_stat,TarMAC+CAVE vs CommNet: wilcoxon_p_value,TarMAC+CAVE vs TarMAC: t_stat,TarMAC+CAVE vs TarMAC: t_p_value,TarMAC+CAVE vs TarMAC: wilcoxon_stat,TarMAC+CAVE vs TarMAC: wilcoxon_p_value,TarMAC: mean,TarMAC: max,TarMAC: min,TarMAC: values,TarMAC vs IC3Net: t_stat,TarMAC vs IC3Net: t_p_value,TarMAC vs IC3Net: wilcoxon_stat,TarMAC vs IC3Net: wilcoxon_p_value,TarMAC vs CommNet: t_stat,TarMAC vs CommNet: t_p_value,TarMAC vs CommNet: wilcoxon_stat,TarMAC vs CommNet: wilcoxon_p_value,TarMAC vs TarMAC+CAVE: t_stat,TarMAC vs TarMAC+CAVE: t_p_value,TarMAC vs TarMAC+CAVE: wilcoxon_stat,TarMAC vs TarMAC+CAVE: wilcoxon_p_value
632,17.054,26.0388069984836,8.069193001516394,"[0.0759, 0.0705, 0.5723, 0.067, 0.067]",1.0864820341076338,0.154457517455541,10.0,0.3125,-2.5540149510258194,0.9830191026051351,0.0,1.0,-0.8793036098152934,0.797563177742822,3.0,0.90625,6.069999999999999,7.0888032194688035,5.051196780531195,"[0.0723, 0.0741, 0.0705, 0.0152, 0.0714]",-1.0864820341076338,0.845542482544459,5.0,0.78125,-4.008978679715572,0.9980496957204421,1.0,0.96875,-1.7052202194912935,0.9367256174130235,2.0,0.9375,59.66199999999999,71.57521263136019,47.7487873686398,"[0.6795, 0.7036, 0.8045, 0.725, 0.0705]",2.5540149510258194,0.016980897394864875,15.0,0.03125,4.008978679715572,0.001950304279557863,14.0,0.0625,1.227987834679527,0.12717644950867799,11.0,0.21875,33.856,48.39474288925972,19.317257110740286,"[0.0777, 0.0714, 0.0714, 0.7089, 0.7634]",0.8793036098152934,0.20243682225717796,12.0,0.15625,1.7052202194912935,0.06327438258697646,13.0,0.09375,-1.227987834679527,0.872823550491322,4.0,0.84375
633,18.75,27.755846545439244,9.744153454560756,"[0.0839, 0.0839, 0.5902, 0.0866, 0.0929]",1.2471038220832291,0.12381559376485517,15.0,0.03125,-2.536183895427249,0.982541195135772,1.0,0.96875,-0.8018734602654239,0.77710533471476,4.5,0.84375,6.126,7.058320116698122,5.193679883301878,"[0.0661, 0.083, 0.0679, 0.0214, 0.0679]",-1.2471038220832291,0.8761844062351448,0.0,1.0,-4.154490921024655,0.9984053790286105,0.0,1.0,-1.7857837582702811,0.9440210478018665,0.0,0.9660554225690855,60.58999999999999,72.27852052229022,48.901479477709756,"[0.6634, 0.7027, 0.7937, 0.7777, 0.092]",2.536183895427249,0.017458804864228017,14.0,0.0625,4.154490921024655,0.0015946209713894775,15.0,0.03125,1.355142713174949,0.1061961404916369,11.0,0.21875,33.391999999999996,47.016579964167704,19.76742003583229,"[0.0848, 0.083, 0.0893, 0.675, 0.7375]",0.8018734602654239,0.22289466528524005,10.5,0.3125,1.7857837582702811,0.05597895219813354,10.0,0.033944577430914495,-1.355142713174949,0.8938038595083632,4.0,0.84375
634,17.536,26.533077569966817,8.538922430033185,"[0.0714, 0.0741, 0.5777, 0.0777, 0.0759]",1.1177841212709139,0.14804993404440075,12.0,0.15625,-2.5485156564662406,0.9828731459918738,0.0,1.0,-0.8640352628649937,0.7936381359960739,3.0,0.90625,6.232,7.164001716736617,5.299998283263384,"[0.075, 0.0768, 0.0732, 0.0214, 0.0652]",-1.1177841212709139,0.8519500659555992,3.0,0.90625,-4.060530912400681,0.9981846170906105,0.0,1.0,-1.7064388925541334,0.9368422929905871,1.0,0.9279364825919924,59.66400000000001,71.39669230824708,47.931307691752934,"[0.6759, 0.6795, 0.8036, 0.7438, 0.0804]",2.5485156564662406,0.01712685400812619,15.0,0.03125,4.060530912400681,0.0018153829093896,15.0,0.03125,1.2240171293131012,0.12788399719287746,11.0,0.21875,34.072,48.63449742317574,19.509502576824268,"[0.0723, 0.0768, 0.0768, 0.7089, 0.7688]",0.8640352628649937,0.2063618640039261,12.0,0.15625,1.7064388925541334,0.06315770700941295,9.0,0.07206351740800766,-1.2240171293131012,0.8721160028071225,4.0,0.84375
635,19.000000000000004,27.93147423441394,10.068525765586068,"[0.0946, 0.0893, 0.5893, 0.0813, 0.0955]",1.160987614589207,0.1395577502904219,15.0,0.03125,-2.4916173145606,0.9812861126452038,1.0,0.96875,-0.8331361135873886,0.785530825051309,3.0,0.7673955907739292,7.3580000000000005,8.177811685693733,6.538188314306268,"[0.0884, 0.0795, 0.0795, 0.0375, 0.083]",-1.160987614589207,0.860442249709578,0.0,1.0,-4.059589170394962,0.9981822444479334,0.0,1.0,-1.7146631683583007,0.9376244698674031,1.0,0.96875,59.446,70.89294635263047,47.99905364736953,"[0.6562, 0.6929, 0.7839, 0.7491, 0.0902]",2.4916173145606,0.018713887354796153,14.0,0.0625,4.059589170394962,0.0018177555520666622,15.0,0.03125,1.2171190876097806,0.12912094231819757,11.0,0.21875,34.626,48.826280166250235,20.42571983374976,"[0.0857, 0.0893, 0.0866, 0.7152, 0.7545]",0.8331361135873886,0.214469174948691,7.0,0.2326044092260709,1.7146631683583007,0.0623755301325969,14.0,0.0625,-1.2171190876097806,0.8708790576818024,4.0,0.84375
636,17.195999999999998,25.890144512256505,8.501855487743489,"[0.0732, 0.0813, 0.5607, 0.0696, 0.075]",1.093424526071833,0.15301772559503646,14.0,0.0625,-2.540430414843578,0.9826562362652896,0.0,1.0,-0.8735665047592122,0.7960946318973887,6.0,0.6875,6.554,6.99285851934308,6.115141480656921,"[0.0741, 0.067, 0.0741, 0.0473, 0.0652]",-1.093424526071833,0.8469822744049635,1.0,0.96875,-4.004151282647573,0.9980365202564851,0.0,1.0,-1.6890164175491522,0.935155129498469,1.0,0.9279364825919924,58.21400000000001,69.74520309421355,46.682796905786475,"[0.6545, 0.6446, 0.783, 0.7509, 0.0777]",2.540430414843578,0.017343763734710325,15.0,0.03125,4.004151282647573,0.001963479743514789,15.0,0.03125,1.2038530484105199,0.13152764000863273,11.0,0.21875,33.518,47.790176960786326,19.245823039213676,"[0.0705, 0.0804, 0.0741, 0.6982, 0.7527]",0.8735665047592122,0.20390536810261123,9.0,0.40625,1.6890164175491522,0.06484487050153093,9.0,0.07206351740800766,-1.2038530484105199,0.8684723599913673,4.0,0.84375
637,16.965999999999998,25.431874839613442,8.50012516038655,"[0.0768, 0.0688, 0.5482, 0.0795, 0.075]",0.9503125031753878,0.18488789057292981,10.0,0.3125,-2.6176886252783715,0.9846196497864171,0.0,1.0,-0.8973001469480516,0.8021206229589797,5.0,0.78125,7.9479999999999995,8.555949997943909,7.340050002056089,"[0.0741, 0.0893, 0.0929, 0.0554, 0.0857]",-0.9503125031753878,0.8151121094270701,5.0,0.78125,-3.916352984155084,0.9977794317183061,1.0,0.96875,-1.5966858000348394,0.9254986913677257,6.0,0.6875,59.214,70.90647197131557,47.521528028684436,"[0.6652, 0.6732, 0.7848, 0.7598, 0.0777]",2.6176886252783715,0.015380350213582875,15.0,0.03125,3.916352984155084,0.0022205682816939178,14.0,0.0625,1.224368334706095,0.12782128367673803,11.0,0.21875,33.768,48.21899620095445,19.31700379904555,"[0.0705, 0.075, 0.0768, 0.7107, 0.7554]",0.8973001469480516,0.19787937704102032,10.0,0.3125,1.5966858000348394,0.07450130863227436,9.0,0.40625,-1.224368334706095,0.8721787163232619,4.0,0.84375
638,17.018,26.45250619799468,7.583493802005323,"[0.0616, 0.058, 0.592, 0.0714, 0.0679]",0.8716470565602634,0.2043983876268442,7.0,0.59375,-2.5094980210607454,0.9818003070680648,1.0,0.96875,-0.8385996621760852,0.7869803101589614,3.0,0.90625,7.804,8.423203359164015,7.184796640835986,"[0.0768, 0.0839, 0.0893, 0.0518, 0.0884]",-0.8716470565602634,0.7956016123731557,8.0,0.5,-3.8357359012861694,0.9975113919091646,1.0,0.96875,-1.5584118186321865,0.9211236900042883,6.0,0.6875,60.394000000000005,72.64143453952704,48.146565460472964,"[0.6723, 0.7036, 0.8161, 0.7625, 0.0652]",2.5094980210607454,0.018199692931935248,14.0,0.0625,3.8357359012861694,0.0024886080908354375,14.0,0.0625,1.266219588265601,0.1205293977048165,11.0,0.21875,33.358,48.01125967831048,18.70474032168951,"[0.0652, 0.0643, 0.0688, 0.725, 0.7446]",0.8385996621760852,0.21301968984103864,12.0,0.15625,1.5584118186321865,0.07887630999571173,9.0,0.40625,-1.266219588265601,0.8794706022951835,4.0,0.84375
639,16.177999999999997,24.22111153720996,8.134888462790034,"[0.0661, 0.0696, 0.5214, 0.0759, 0.0759]",1.0764628268839254,0.15655423068921293,12.0,0.15625,-2.692476377733753,0.986304321457995,1.0,0.96875,-0.9154774180125059,0.8066481064283233,5.0,0.78125,6.482,6.9437393203962605,6.02026067960374,"[0.075, 0.0786, 0.0571, 0.0616, 0.0518]",-1.0764628268839254,0.8434457693107871,3.0,0.90625,-3.991924723967483,0.9980027202860692,0.0,1.0,-1.6330128399142358,0.9294454444665287,5.0,0.78125,59.14,70.92946716353202,47.35053283646797,"[0.6937, 0.6589, 0.7857, 0.7473, 0.0714]",2.692476377733753,0.013695678542004977,14.0,0.0625,3.991924723967483,0.001997279713930787,15.0,0.03125,1.2256545726561083,0.12759182272633504,11.0,0.21875,33.324,48.018539012844194,18.629460987155802,"[0.067, 0.0652, 0.0643, 0.7018, 0.7679]",0.9154774180125059,0.19335189357167676,10.0,0.3125,1.6330128399142358,0.07055455553347127,10.0,0.3125,-1.2256545726561083,0.8724081772736649,4.0,0.84375
640,17.108000000000004,26.021569610431058,8.194430389568952,"[0.067, 0.0786, 0.5696, 0.0741, 0.0661]",0.9637620936115582,0.181694590845956,9.0,0.40625,-2.5406958449590706,0.9826634013223495,0.0,1.0,-0.8521885223855905,0.7905557271632265,3.0,0.90625,7.461999999999999,8.291121945192623,6.632878054807375,"[0.0705, 0.0821, 0.0955, 0.0411, 0.0839]",-0.9637620936115582,0.818305409154044,6.0,0.6875,-3.8878267129052455,0.9976883045480309,1.0,0.96875,-1.61866029297271,0.9279095516686088,6.0,0.6875,59.374,71.28797619604806,47.460023803951934,"[0.6696, 0.6804, 0.8018, 0.7473, 0.0696]",2.5406958449590706,0.017336598677650437,15.0,0.03125,3.8878267129052455,0.002311695451969083,14.0,0.0625,1.2798337170241472,0.11823398135701758,11.0,0.21875,32.984,47.06236200699499,18.905637993005016,"[0.0688, 0.0804, 0.0696, 0.7009, 0.7295]",0.8521885223855905,0.20944427283677347,12.0,0.15625,1.61866029297271,0.07209044833139124,9.0,0.40625,-1.2798337170241472,0.8817660186429824,4.0,0.84375
641,18.087999999999997,27.061625978387998,9.114374021611997,"[0.0866, 0.0804, 0.5821, 0.0732, 0.0821]",1.2079001160475928,0.13078953205462052,15.0,0.03125,-2.469133475991654,0.9806186083127654,1.0,0.96875,-0.8382752389316687,0.7868944316223353,3.0,0.7673955907739292,5.928,6.669994070057167,5.186005929942833,"[0.058, 0.0759, 0.0625, 0.0286, 0.0714]",-1.2079001160475928,0.8692104679453795,0.0,1.0,-4.046773689308559,0.9981496230960498,0.0,1.0,-1.7661770451962835,0.9423218727130891,0.0,1.0,58.626,70.24977446443279,47.0022255355672,"[0.658, 0.6652, 0.7911, 0.7411, 0.0759]",2.469133475991654,0.019381391687234566,14.0,0.0625,4.046773689308559,0.001850376903950146,15.0,0.03125,1.2218420178789395,0.12827296856148937,11.0,0.21875,33.714,47.765806602711265,19.662193397288732,"[0.0821, 0.0804, 0.0795, 0.7098, 0.7339]",0.8382752389316687,0.2131055683776647,7.0,0.2326044092260709,1.7661770451962835,0.05767812728691089,15.0,0.03125,-1.2218420178789395,0.8717270314385106,4.0,0.84375
642,17.804000000000002,26.901015158830944,8.706984841169058,"[0.0696, 0.0759, 0.5848, 0.0795, 0.0804]",1.125835183381183,0.14643666048826748,14.0,0.0625,-2.528945646731953,0.9823433163780693,0.0,1.0,-0.8282698350404456,0.7842340317352502,5.0,0.78125,6.286,7.274382921746425,5.297617078253574,"[0.0661, 0.0768, 0.0795, 0.0196, 0.0723]",-1.125835183381183,0.8535633395117326,1.0,0.96875,-4.080207786934068,0.9982334366565744,0.0,1.0,-1.677994611453594,0.9340663246468419,5.0,0.78125,59.572,71.2109959704435,47.93300402955651,"[0.6732, 0.6911, 0.7839, 0.7491, 0.0813]",2.528945646731953,0.017656683621930794,15.0,0.03125,4.080207786934068,0.0017665633434255968,15.0,0.03125,1.2381677067467922,0.12537734367759737,11.0,0.21875,33.730000000000004,48.325140561159394,19.134859438840614,"[0.0714, 0.0705, 0.0714, 0.7134, 0.7598]",0.8282698350404456,0.2157659682647498,10.0,0.3125,1.677994611453594,0.06593367535315803,10.0,0.3125,-1.2381677067467922,0.8746226563224027,4.0,0.84375
643,17.982,27.619301448019563,8.344698551980434,"[0.0634, 0.0714, 0.6107, 0.0759, 0.0777]",1.1315377932540565,0.1453025271034086,12.0,0.15625,-2.4763307605461846,0.9808348639669517,0.0,1.0,-0.8193552400855024,0.7818443460217752,3.0,0.90625,5.714,6.790827191335731,4.637172808664269,"[0.0723, 0.075, 0.0625, 0.0098, 0.0661]",-1.1315377932540565,0.8546974728965914,3.0,0.90625,-4.122967945350197,0.9983347224968911,0.0,1.0,-1.7325168191330995,0.9392915203748677,2.0,0.9375,60.01399999999999,71.7443955943523,48.28360440564768,"[0.6455, 0.7196, 0.7937, 0.7571, 0.0848]",2.4763307605461846,0.01916513603304827,15.0,0.03125,4.122967945350197,0.0016652775031089086,15.0,0.03125,1.246803017271553,0.12386789917390427,11.0,0.21875,33.965999999999994,48.511540787471596,19.420459212528392,"[0.067, 0.0759, 0.0804, 0.7125, 0.7625]",0.8193552400855024,0.21815565397822473,12.0,0.15625,1.7325168191330995,0.0607084796251322,13.0,0.09375,-1.246803017271553,0.8761321008260957,4.0,0.84375
644,18.662,27.94649778932603,9.377502210673967,"[0.0786, 0.0857, 0.6018, 0.0813, 0.0857]",1.2555891475328522,0.12234772317986008,15.0,0.03125,-2.4359482527646628,0.9795891531087402,1.0,0.96875,-0.8175568381458914,0.7813600531604279,4.0,0.84375,5.571999999999999,6.437458953388315,4.706541046611683,"[0.0714, 0.0589, 0.0634, 0.0179, 0.067]",-1.2555891475328522,0.8776522768201399,0.0,1.0,-4.060013281764965,0.9981833133749013,0.0,1.0,-1.7880678177206963,0.9442159012943568,0.0,1.0,59.802,71.71756373823749,47.88643626176252,"[0.6795, 0.6705, 0.8187, 0.7455, 0.0759]",2.4359482527646628,0.02041084689125988,14.0,0.0625,4.060013281764965,0.0018166866250986706,15.0,0.03125,1.2255337413103182,0.1276133640974108,11.0,0.21875,34.268,48.59619748607619,19.939802513923812,"[0.0821, 0.083, 0.0786, 0.7179, 0.7518]",0.8175568381458914,0.21863994683957205,11.0,0.21875,1.7880678177206963,0.05578409870564322,15.0,0.03125,-1.2255337413103182,0.8723866359025891,4.0,0.84375
645,17.837999999999997,27.246032908105708,8.429967091894287,"[0.0714, 0.075, 0.5991, 0.0759, 0.0705]",1.0944469593530803,0.1528065859019346,12.0,0.15625,-2.42969600378199,0.9793891058213786,0.0,1.0,-0.8466063551801118,0.7890921155544925,3.0,0.90625,6.304000000000001,6.886694431070009,5.721305568929993,"[0.0723, 0.0661, 0.067, 0.0375, 0.0723]",-1.0944469593530803,0.8471934140980654,3.0,0.90625,-4.014380912312963,0.9980643274935773,0.0,1.0,-1.711705327176058,0.937344205084729,0.0,1.0,58.39000000000001,69.98042294310264,46.79957705689737,"[0.6446, 0.6946, 0.7812, 0.7259, 0.0732]",2.42969600378199,0.020610894178621327,15.0,0.03125,4.014380912312963,0.0019356725064226957,15.0,0.03125,1.156048191101334,0.1405082257061307,10.0,0.3125,34.286,48.89597949348321,19.67602050651679,"[0.0759, 0.0795, 0.0759, 0.6973, 0.7857]",0.8466063551801118,0.21090788444550745,12.0,0.15625,1.711705327176058,0.06265579491527103,15.0,0.03125,-1.156048191101334,0.8594917742938692,5.0,0.78125
646,19.0,28.091472048023906,9.908527951976094,"[0.0813, 0.0893, 0.5964, 0.0839, 0.0991]",1.1933718506397324,0.13345518879575227,14.0,0.0625,-2.466397244894272,0.9805357472979265,1.0,0.96875,-0.8224871068139161,0.7826859616735455,4.0,0.84375,6.820000000000001,7.645348411278535,5.994651588721467,"[0.0839, 0.0723, 0.0777, 0.0321, 0.075]",-1.1933718506397324,0.8665448112042478,1.0,0.96875,-4.053613051432723,0.9981671101126811,0.0,1.0,-1.7379308932446493,0.9397887789991177,1.0,0.96875,59.748000000000005,71.39732904505664,48.09867095494337,"[0.6687, 0.6768, 0.7973, 0.7589, 0.0857]",2.466397244894272,0.0194642527020735,14.0,0.0625,4.053613051432723,0.0018328898873189463,15.0,0.03125,1.2256882776317908,0.12758581446530662,11.0,0.21875,34.536,48.776158032830956,20.295841967169046,"[0.0804, 0.092, 0.0848, 0.7089, 0.7607]",0.8224871068139161,0.21731403832645452,11.0,0.21875,1.7379308932446493,0.06021122100088221,14.0,0.0625,-1.2256882776317908,0.8724141855346934,4.0,0.84375
647,17.464000000000002,26.876616469398932,8.051383530601072,"[0.0652, 0.075, 0.5955, 0.0643, 0.0732]",1.0350529724078112,0.1654578733753646,14.0,0.0625,-2.4598194666181294,0.9803350849294387,1.0,0.96875,-0.8233933020696943,0.7829290615143717,5.0,0.78125,6.554,7.087626086318876,6.020373913681125,"[0.0679, 0.0714, 0.0795, 0.0437, 0.0652]",-1.0350529724078112,0.8345421266246353,1.0,0.96875,-3.9775157587427805,0.9979620825636006,0.0,1.0,-1.6462381639875696,0.9308340761223814,3.0,0.7673955907739292,58.876000000000005,70.62958314727896,47.122416852721045,"[0.6661, 0.6741, 0.7786, 0.7545, 0.0705]",2.4598194666181294,0.01966491507056136,14.0,0.0625,3.9775157587427805,0.002037917436399366,15.0,0.03125,1.212115875855578,0.13002430000738177,11.0,0.21875,33.464,48.07488651656702,18.853113483432978,"[0.0661, 0.0714, 0.067, 0.7107, 0.758]",0.8233933020696943,0.2170709384856283,10.0,0.3125,1.6462381639875696,0.06916592387761848,7.0,0.2326044092260709,-1.212115875855578,0.8699756999926183,4.0,0.84375
648,17.268,26.026938017819283,8.509061982180718,"[0.0795, 0.0795, 0.5643, 0.0705, 0.0696]",1.0029244528981494,0.17263209898246262,11.0,0.21875,-2.5371848710646367,0.9825683818971145,0.0,1.0,-0.8568664004362996,0.791776722940658,3.0,0.7673955907739292,7.429999999999999,7.939022592818825,6.920977407181173,"[0.0821, 0.0768, 0.0804, 0.0518, 0.0804]",-1.0029244528981494,0.8273679010175374,4.0,0.84375,-3.934019532033714,0.9978339296580969,1.0,0.96875,-1.645362127838864,0.9307428766511375,3.0,0.7673955907739292,58.5,70.0999631033896,46.9000368966104,"[0.6777, 0.6598, 0.7795, 0.7348, 0.0732]",2.5371848710646367,0.017431618102885453,15.0,0.03125,3.934019532033714,0.0021660703419030904,14.0,0.0625,1.260297876087549,0.12153947788710226,11.0,0.21875,33.0,46.89065815575346,19.109341844246543,"[0.0795, 0.0768, 0.0741, 0.6821, 0.7375]",0.8568664004362996,0.20822327705934196,7.0,0.2326044092260709,1.645362127838864,0.06925712334886247,7.0,0.2326044092260709,-1.260297876087549,0.8784605221128977,4.0,0.84375
649,18.018,26.82726530421238,9.208734695787623,"[0.0839, 0.0795, 0.5741, 0.0857, 0.0777]",1.092455782973095,0.15321799114663015,14.0,0.0625,-2.569514450304652,0.9834237027368816,0.0,1.0,-0.8605850811459401,0.7927437635019314,6.0,0.6875,7.250000000000001,7.596906327414189,6.903093672585813,"[0.0723, 0.0813, 0.0786, 0.0589, 0.0714]",-1.092455782973095,0.8467820088533698,1.0,0.96875,-4.001952196750016,0.9980304865795908,0.0,1.0,-1.6680672835621198,0.9330711912406316,1.0,0.9279364825919924,60.589999999999996,72.50631990171462,48.673680098285374,"[0.6955, 0.6893, 0.8116, 0.7527, 0.0804]",2.569514450304652,0.01657629726311844,15.0,0.03125,4.001952196750016,0.0019695134204092074,15.0,0.03125,1.247157256210773,0.12380630431075268,11.0,0.21875,34.376,48.91697839899365,19.835021601006346,"[0.0821, 0.075, 0.0786, 0.7179, 0.7652]",0.8605850811459401,0.2072562364980685,9.0,0.40625,1.6680672835621198,0.06692880875936828,9.0,0.07206351740800766,-1.247157256210773,0.8761936956892473,4.0,0.84375
650,17.822,26.954093473021395,8.689906526978604,"[0.0768, 0.0795, 0.5866, 0.0741, 0.0741]",1.0182233578056388,0.16918671937015628,12.0,0.15625,-2.539038776421382,0.9826186209123547,0.0,1.0,-0.8426148060605706,0.7880411646566696,6.0,0.6875,7.411999999999999,7.885222146565436,6.938777853434562,"[0.0759, 0.0759, 0.0777, 0.0545, 0.0866]",-1.0182233578056388,0.8308132806298437,3.0,0.90625,-3.9819546680253386,0.9979746955228892,1.0,0.96875,-1.642811841191229,0.9304767500402842,3.5,0.90625,60.373999999999995,72.26091569752221,48.48708430247778,"[0.6973, 0.6937, 0.8161, 0.7321, 0.0795]",2.539038776421382,0.01738137908764529,15.0,0.03125,3.9819546680253386,0.002025304477110857,14.0,0.0625,1.2678778630753245,0.12024781078882879,11.0,0.21875,33.894000000000005,48.304329239819616,19.483670760180395,"[0.0741, 0.0777, 0.0759, 0.7232, 0.7438]",0.8426148060605706,0.21195883534333032,9.0,0.40625,1.642811841191229,0.06952324995971587,11.5,0.21875,-1.2678778630753245,0.8797521892111713,4.0,0.84375
651,18.268,27.48476099288682,9.051239007113184,"[0.0884, 0.0813, 0.5946, 0.083, 0.0661]",1.1563825807775485,0.140443714894922,14.0,0.0625,-2.477493532737465,0.9808695718867598,0.0,1.0,-0.8753057006601002,0.7965406202105914,4.0,0.84375,6.338000000000001,6.782984494111875,5.893015505888127,"[0.0589, 0.0661, 0.0741, 0.0464, 0.0714]",-1.1563825807775485,0.859556285105078,1.0,0.96875,-4.098250750259701,0.9982769617396701,0.0,1.0,-1.7905591709931252,0.9444277109659044,0.0,1.0,59.108000000000004,70.61624622607633,47.59975377392368,"[0.6884, 0.6902, 0.7768, 0.7196, 0.0804]",2.477493532737465,0.01913042811324017,15.0,0.03125,4.098250750259701,0.00172303826032995,15.0,0.03125,1.1835022670162183,0.13529143054481294,10.0,0.3125,34.874,49.12146815402653,20.626531845973478,"[0.0866, 0.0946, 0.0866, 0.7027, 0.7732]",0.8753057006601002,0.20345937978940865,11.0,0.21875,1.7905591709931252,0.055572289034095675,15.0,0.03125,-1.1835022670162183,0.864708569455187,5.0,0.78125
652,19.124,28.444062489060894,9.803937510939104,"[0.0884, 0.083, 0.608, 0.092, 0.0848]",1.2803250204505292,0.11815183953065571,15.0,0.03125,-2.4766020642309234,0.9808429678818773,0.0,1.0,-0.7996883460151253,0.7765080827737167,6.0,0.6875,5.75,6.4041987465594845,5.0958012534405155,"[0.0411, 0.0714, 0.0661, 0.0384, 0.0705]",-1.2803250204505292,0.8818481604693442,0.0,1.0,-4.178202471123785,0.9984563954239868,0.0,1.0,-1.8273136003545993,0.9474656748028257,0.0,1.0,60.587999999999994,72.30891989563959,48.867080104360404,"[0.6777, 0.6946, 0.8196, 0.7464, 0.0911]",2.4766020642309234,0.0191570321181227,15.0,0.03125,4.178202471123785,0.0015436045760131973,15.0,0.03125,1.3101745667533453,0.11325111495281827,11.0,0.21875,34.034,47.86288993375824,20.205110066241758,"[0.0875, 0.0821, 0.0946, 0.7, 0.7375]",0.7996883460151253,0.2234919172262833,9.0,0.40625,1.8273136003545993,0.0525343251971743,15.0,0.03125,-1.3101745667533453,0.8867488850471817,4.0,0.84375
653,17.214000000000002,26.20342516515934,8.224574834840663,"[0.0714, 0.0705, 0.5741, 0.067, 0.0777]",1.0605735861453867,0.1599252002931872,12.0,0.15625,-2.5684523395391405,0.9833962930902481,1.0,0.96875,-0.8609199564188902,0.7928306914748239,3.0,0.90625,6.428000000000001,7.818267312425924,5.037732687574078,"[0.0375, 0.0848, 0.0946, 0.017, 0.0875]",-1.0605735861453867,0.8400747997068128,3.0,0.90625,-3.94611359039671,0.9978704088996441,1.0,0.96875,-1.67702564699323,0.9339697996104619,3.0,0.90625,60.876,73.13864004201379,48.613359957986205,"[0.7089, 0.6964, 0.8179, 0.7536, 0.067]",2.5684523395391405,0.016603706909751898,14.0,0.0625,3.94611359039671,0.0021295911003559606,14.0,0.0625,1.292023077139189,0.11621023121618161,11.0,0.21875,33.55400000000001,47.95446377030963,19.15353622969039,"[0.0741, 0.0741, 0.0705, 0.7063, 0.7527]",0.8609199564188902,0.20716930852517612,12.0,0.15625,1.67702564699323,0.06603020038953814,12.0,0.15625,-1.292023077139189,0.8837897687838183,4.0,0.84375
654,18.394,28.058162498633806,8.729837501366193,"[0.0777, 0.0795, 0.6161, 0.075, 0.0714]",1.0989895610154266,0.15187129905751642,13.0,0.09375,-2.4144902130058923,0.9788942927563252,0.0,0.9660554225690855,-0.8233925479888138,0.7829288592995602,3.0,0.90625,6.484000000000001,7.2325751799251705,5.735424820074831,"[0.0473, 0.0741, 0.0795, 0.042, 0.0813]",-1.0989895610154266,0.8481287009424836,2.0,0.9375,-3.9879975785195634,0.9979917315552826,1.0,0.96875,-1.7240808282748665,0.9385090693543281,0.0,1.0,59.892,71.84692045979395,47.93707954020606,"[0.6759, 0.7089, 0.808, 0.7304, 0.0714]",2.4144902130058923,0.021105707243674745,10.0,0.033944577430914495,3.9879975785195634,0.0020082684447173486,14.0,0.0625,1.2142284229422697,0.129642231817067,11.0,0.21875,34.412,48.88127514424962,19.942724855750377,"[0.0804, 0.0804, 0.0804, 0.7098, 0.7696]",0.8233925479888138,0.2170711407004398,12.0,0.15625,1.7240808282748665,0.06149093064567196,15.0,0.03125,-1.2142284229422697,0.870357768182933,4.0,0.84375
